bclist
Biochemistry reactions objects:
uuid	modDate	locked	id	name	abbreviation	cksum	equation	deltaG	deltaGErr	reversibility	thermoReversibility	defaultProtons	compartment_uuid	defaultTransproton
DBD94C94-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08066	adentylate kinase (GTP)	ADK3	''	cpd00018 + cpd00038 <=> cpd00008 + cpd00031	0	2	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DBDBC2BC-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08067	adentylate kinase (ITP)	ADK4	''	cpd00018 + cpd00068 <=> cpd00008 + cpd00090	0	2	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DBDE160C-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08068	adenosine transport in via proton symport (periplasm)	ADNt2rpp	''	cpd00067[p] + cpd00182[p] <=> cpd00067 + cpd00182	0	2	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DBE036EE-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08069	adenosine transport via diffusion (extracellular to periplasm)	ADNtex	''	cpd00182[e] <=> cpd00182[p]	0	2	=	=	0	618A0C3A-5E5F-11E1-9EC2-C7374BC191FA	0
DBE1561E-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08070	Adenosylcobalamin transport via ABC system (periplasm)	ADOCBLabcpp	''	cpd00001 + cpd00002 + cpd00166[p] <=> cpd00008 + cpd00009 + cpd00067 + cpd00166	-6.817	0.717554	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DBE48A5A-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08071	Adenosylcobalimin transport via ton system (extermal)	ADOCBLtonex	''	cpd00067[p] + cpd00166[e] <=> cpd00067 + cpd00166[p]	0	2	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DBE7759E-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08073	N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tripeptide amidase	AGM3PApp	''	cpd00001 + cpd15397 <=> cpd15386 + cpd15396	-0.463	0.848213	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DBE8FFFE-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08074	N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tripeptide beta -1,4-N-acetylglucosaminidase	AGM3PH	''	cpd00001 + cpd15397 <=> cpd00122 + cpd15400	-3.113	0.692797	=	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DBEA94FE-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08075	GlcNAc-anhMurNAc tripeptide transport in via proton symport (periplasm)	AGM3Pt2pp	''	cpd00067[p] + cpd15397[p] <=> cpd00067 + cpd15397	0	2	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DBEC1932-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08076	N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide amidase	AGM4PApp	''	cpd00001 + cpd15398 <=> cpd15387 + cpd15396	-0.463	0.848213	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DBEDE38E-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08077	N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide L,D-carboxypeptidase	AGM4PCP	''	cpd00001 + cpd15398 <=> cpd00117 + cpd15397	-0.463	0.848213	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DBEFDD24-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08078	N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide beta -1,4-N-acetylglucosaminidase	AGM4PH	''	cpd00001 + cpd15398 <=> cpd00122 + cpd15401	-3.113	0.692797	=	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DBF19C18-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08079	GlcNAc-anhMurNAc tetrapeptide transport in via proton symport (periplasm)	AGM4Pt2pp	''	cpd00067[p] + cpd15398[p] <=> cpd00067 + cpd15398	0	2	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DBF3AA1C-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08080	N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl beta -1,4-N-acetylglucosaminidase	AGMH	''	cpd00001 + cpd15396 <=> cpd00122 + cpd15399	-3.113	0.692797	=	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DBF56474-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08081	GlcNAc-anhMurNAc transport in via proton symport (periplasm)	AGMt2pp	''	cpd00067[p] + cpd15396[p] <=> cpd00067 + cpd15396	0	2	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DBF71AA8-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08082	agmatine transport via diffusion (extracellular to periplasm)	AGMtex	''	cpd00152[e] <=> cpd00152[p]	0	2	=	=	0	618A0C3A-5E5F-11E1-9EC2-C7374BC191FA	0
DBF83866-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08083	1-tetradecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C12:0)	AGPAT120	''	cpd11468 + cpd15325 <=> cpd11493 + cpd15521	-3.614	1.17862	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DBF9EAB2-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08084	1-tetradecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C14:0)	AGPAT140	''	cpd11466 + cpd15331 <=> cpd11493 + cpd15522	-3.614	1.17862	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DBFB8E80-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08085	1-tetradec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C14:1)	AGPAT141	''	cpd15294 + cpd15330 <=> cpd11493 + cpd15523	-2.954	1.25085	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DBFD256A-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08086	1-hexadecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C16:0)	AGPAT160	''	cpd15277 + cpd15327 <=> cpd11493 + cpd15524	-3.614	1.17862	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DBFEC1AE-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08087	1-hexadec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C16:1)	AGPAT161	''	cpd15239 + cpd15326 <=> cpd11493 + cpd15525	-3.614	1.17862	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC006464-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08088	1-octadecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C18:0)	AGPAT180	''	cpd15268 + cpd15329 <=> cpd11493 + cpd15526	-3.614	1.17862	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC01E988-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08089	1-octadec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C18:1)	AGPAT181	''	cpd11825 + cpd15328 <=> cpd11493 + cpd15527	-2.954	1.25085	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC037E24-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08091	silver transport out via proton antiport	AGt3	''	cpd00067[e] + cpd04100 <=> cpd00067 + cpd04100[e]	0	2	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC051A4A-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08094	2-Oxogluterate dehydrogenase	TEST_AKGDH	''	cpd00003 + cpd00010 + cpd00024 <=> cpd00004 + cpd00011 + cpd00078	-8.136	1.5977	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC07EF2C-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08095	2-oxoglutarate reversible transport via symport (periplasm)	AKGt2rpp	''	cpd00024[p] + cpd00067[p] <=> cpd00024 + cpd00067	0	2	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC09B69A-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08096	alpha-ketoglutarate transport via diffusion (extracellular to periplasm)	AKGtex	''	cpd00024[e] <=> cpd00024[p]	0	2	=	=	0	618A0C3A-5E5F-11E1-9EC2-C7374BC191FA	0
DC0AC2D8-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08097	L-alanine transport via ABC system (periplasm)	ALAabcpp	''	cpd00001 + cpd00002 + cpd00035[p] <=> cpd00008 + cpd00009 + cpd00035 + cpd00067	-6.817	0.717554	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC0DD964-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08098	D-alanyl-D-alanine (DalaDala) transport via ABC system (periplasm)	ALAALAabcpp	''	cpd00001 + cpd00002 + cpd00731[p] <=> cpd00008 + cpd00009 + cpd00067 + cpd00731	-6.817	0.717554	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC10CC82-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08099	D-alanyl-D-alanine (DalaDala) transport via diffusion (extracellular to periplasm)	ALAALAtex	''	cpd00731[e] <=> cpd00731[p]	0	2	=	=	0	618A0C3A-5E5F-11E1-9EC2-C7374BC191FA	0
DC11C90C-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08100	L-alanyl-gamma-glutamate epimerase	ALAGLUE	''	cpd15385 <=> cpd15388	0	2	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC1298B4-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08101	L-alanine transport in via proton symport (periplasm)	ALAt2pp	''	cpd00035[p] + cpd00067[p] <=> cpd00035 + cpd00067	0	2	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC1468CE-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08102	L-alanine transport in via sodium symport (periplasm)	ALAt4pp	''	cpd00035[p] + cpd00971[p] <=> cpd00035 + cpd00971	0	2	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC16371C-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08103	alanine transaminase	ALATA_L2	''	cpd00016 + cpd00035 <=> cpd00020 + cpd00493	2.55	0.426032	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC180CF4-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08104	L-alanine transport via diffusion (extracellular to periplasm)	ALAtex	''	cpd00035[e] <=> cpd00035[p]	0	2	=	=	0	618A0C3A-5E5F-11E1-9EC2-C7374BC191FA	0
DC1922BA-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08110	aldehyde dehydrogenase (propanal, NADP)	ALDD3y	''	cpd00001 + cpd00006 + cpd00371 <=> cpd00005 + (2) cpd00067 + cpd00141	-9.803	1.17612	=	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC1BC2B8-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08111	aldehyde dehydrogenase (butanal, NAD)	ALDD4	''	cpd00001 + cpd00003 + cpd01011 <=> cpd00004 + (2) cpd00067 + cpd00211	-9.803	1.17612	=	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC1E3C82-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08112	D-allose transport via ABC system (periplasm)	ALLabcpp	''	cpd00001 + cpd00002 + cpd01055[p] <=> cpd00008 + cpd00009 + cpd00067 + cpd01055	-6.817	0.717554	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC2106A6-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08113	Allose 6-phosphate isomerase	ALLPI	''	cpd01901 <=> cpd15394	0.86	1.49358	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC21CE2E-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08114	allantoate amidohydrolase	ALLTAMH	''	(2) cpd00001 + (2) cpd00067 + cpd00388 <=> cpd00011 + (2) cpd00013 + cpd00465	5.194	1.77693	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC245E82-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08115	Allose transport via diffusion (extracellular to periplasm)	ALLtex	''	cpd01055[e] <=> cpd01055[p]	0	2	=	=	0	618A0C3A-5E5F-11E1-9EC2-C7374BC191FA	0
DC252DEE-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08116	allantoin transport in via proton symport (periplasm)	ALLTNt2rpp	''	cpd00067[p] + cpd01092[p] <=> cpd00067 + cpd01092	0	2	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC26ED5A-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08117	allantoin transport via diffusion (extracellular to periplasm)	ALLTNtex	''	cpd01092[e] <=> cpd01092[p]	0	2	=	=	0	618A0C3A-5E5F-11E1-9EC2-C7374BC191FA	0
DC27E5A2-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08118	Allulose 6-phosphate epimerase	ALLULPE	''	cpd15394 <=> cpd00072	-1.75	1.28569	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC28F49C-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08119	apolipoprotein N-acyltransferase (phosphatidylethanolamine, periplasm)	ALPATE160pp	''	cpd15395 + cpd15531 <=> cpd00067 + cpd11959 + cpd15339	-1.68	0.806911	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC2AB818-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08120	apolipoprotein N-acyltransferase (phosphatidylglycerol, periplasm)	ALPATG160pp	''	cpd15395 + cpd15538 <=> cpd00067 + cpd11959 + cpd15346	-1.68	0.806911	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC2C6D66-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08122	aldose reductase (acetol)	ALR4x	''	cpd00004 + cpd00067 + cpd03105 <=> cpd00003 + cpd01861	-3.76	1.07969	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC2E8E16-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08123	anhydrous-N-Acetylmuramyl-tripeptide amidase	AM3PA	''	cpd00001 + cpd15400 <=> cpd15386 + cpd15399	-0.463	0.848213	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC3005DE-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08124	anhydrous-N-Acetylmuramyl-tetrapeptide amidase	AM4PA	''	cpd00001 + cpd15401 <=> cpd15387 + cpd15399	-0.463	0.848213	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC318EB8-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08125	anhydrous-N-Acetylmuramyl-tetrapeptide L,D-carboxypeptidase	AM4PCP	''	cpd00001 + cpd15401 <=> cpd00117 + cpd15400	-0.463	0.848213	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC331FE4-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08126	Amylomaltase (maltotriose)	AMALT1	''	cpd00179 + cpd01262 <=> cpd00027 + cpd01399	0	2	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC34EA86-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08127	Amylomaltase (maltotetraose)	AMALT2	''	cpd00179 + cpd01399 <=> cpd00027 + cpd15495	0	2	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC369AD4-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08128	Amylomaltase (maltopentaose)	AMALT3	''	cpd00179 + cpd15495 <=> cpd00027 + cpd01329	0	2	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC385496-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08129	Amylomaltase (maltohexaose)	AMALT4	''	cpd00179 + cpd01329 <=> cpd00027 + cpd15494	0	2	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC3A0660-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08130	S-adenosylmethione:2-demthylmenaquinole methyltransferase (menaquinone 8)	AMMQT8	''	cpd00017 + cpd15353 <=> cpd00019 + cpd00067 + cpd15499	-20.64	2.20641	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC3C100E-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08131	4-amino-2-methyl-5-phosphomethylpyrimidine synthetase	AMPMS2	''	cpd00001 + cpd00003 + cpd02140 <=> cpd00004 + (2) cpd00047 + (4) cpd00067 + cpd02775	-50.563	2.6021	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC3F1F92-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08133	aminopeptidase (pro-gly)	AMPTASEPG	''	cpd00001 + cpd15551 <=> cpd00033 + cpd00129	-0.463	0.848213	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC40E926-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08134	AMP transport via diffusion (extracellular to periplasm)	AMPtex	''	cpd00018[e] <=> cpd00018[p]	0	2	=	=	0	618A0C3A-5E5F-11E1-9EC2-C7374BC191FA	0
DC420AF4-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08135	GlcNAc-anhMurNAc transport via diffusion (extracellular to periplasm)	ANHGMtex	''	cpd15396[e] <=> cpd15396[p]	0	2	=	=	0	618A0C3A-5E5F-11E1-9EC2-C7374BC191FA	0
DC42DCA4-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08136	1,6-anhydrous-N-Acetylmuramate kinase	ANHMK	''	cpd00001 + cpd00002 + cpd15399 <=> cpd00008 + cpd15391	0.207	0.832876	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC44EF3A-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08137	Ap5A hydrolase	AP5AH	''	cpd00001 + cpd02511 <=> cpd00002 + cpd00008	-9.313	0.746895	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC46A528-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08139	L-arabinose transport via ABC system (periplasm)	ARBabcpp	''	cpd00001 + cpd00002 + cpd00224[p] <=> cpd00008 + cpd00009 + cpd00067 + cpd00224	-6.817	0.717554	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC499A26-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08140	L-arabinose transport via proton symport (periplasm)	ARBt2rpp	''	cpd00067[p] + cpd00224[p] <=> cpd00067 + cpd00224	0	2	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC4B5DAC-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08141	L-arabinose transport via proton antiport (periplasm)	ARBt3ipp	''	cpd00067[p] + cpd00224 <=> cpd00067 + cpd00224[p]	0	2	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC4D2146-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08142	L-arabinose transport via diffusion (extracellular to periplasm)	ARBtex	''	cpd00224[e] <=> cpd00224[p]	0	2	=	=	0	618A0C3A-5E5F-11E1-9EC2-C7374BC191FA	0
DC4E1786-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08143	aerobactin transport via ABC system (periplasm)	ARBTNabcpp	''	cpd00001 + cpd00002 + cpd03294[p] <=> cpd00008 + cpd00009 + cpd00067 + cpd03294	-6.817	0.717554	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC5128F4-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08144	aerobactin Fe-loading reaction (spontaneous)	ARBTNexs	''	cpd10516 + cpd15411 <=> cpd03294	1.1	0.5	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC5250B2-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08145	aerobactin reductase	ARBTNR1	''	cpd00982 + (2) cpd03294 <=> cpd00015 + (2) cpd00067 + (2) cpd10515 + (2) cpd15411	-47.95	1.98954	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC54AD08-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08146	aerobactin reductase	ARBTNR2	''	cpd01270 + (2) cpd03294 <=> cpd00050 + (2) cpd00067 + (2) cpd10515 + (2) cpd15411	-33.65	2.07884	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC570EAE-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08147	aerobactin reductase	ARBTNR3	''	cpd00739 + (2) cpd03294 <=> (2) cpd00067 + cpd00220 + (2) cpd10515 + (2) cpd15411	-33.65	2.07884	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC595A88-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08148	aerobactin secretion (to extracellular)	ARBTNtex	''	cpd00067[p] + cpd15411[p] <=> cpd00067 + cpd15411[e]	0	2	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC5B6A4E-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08149	aerobactin transport via ton system (extracellular)	ARBTNtonex	''	cpd00067[p] + cpd03294[e] <=> cpd00067 + cpd03294[p]	0	2	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC5D8374-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08150	aerobactin secretion (to periplasm)	ARBTNtpp	''	cpd00067[p] + cpd15411 <=> cpd00067 + cpd15411[p]	0	2	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC5F1392-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08151	L-arginine transport via ABC system (periplasm)	ARGabcpp	''	cpd00001 + cpd00002 + cpd00051[p] <=> cpd00008 + cpd00009 + cpd00051 + cpd00067	-6.817	0.717554	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC621DA8-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:21	0	rxn08152	Arginine/agmatine antiport (periplasm)	ARGAGMt7pp	''	cpd00051[p] + cpd00152 <=> cpd00051 + cpd00152[p]	0	2	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC63F218-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:21	0	rxn08153	arginine/ornithine antiporter (periplasm)	ARGORNt7pp	''	cpd00051[p] + cpd00064 <=> cpd00051 + cpd00064[p]	0	2	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC65E924-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:21	0	rxn08154	L-arginine transport out via proton antiport (cytoplasm to periplasm)	ARGt3pp	''	cpd00051 + cpd00067[p] <=> cpd00051[p] + cpd00067	0	2	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC67C4BA-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:21	0	rxn08155	L-arginine transport via diffusion (extracellular to periplasm)	ARGtex	''	cpd00051[e] <=> cpd00051[p]	0	2	=	=	0	618A0C3A-5E5F-11E1-9EC2-C7374BC191FA	0
DC68DAC6-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:21	0	rxn08158	L-ascorbate transport via PEP:Pyr PTS (periplasm)	ASCBptspp	''	cpd00059[p] + cpd00061 <=> cpd00020 + cpd14905	-9.11	0.635473	=	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC6B420C-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:21	0	rxn08159	L-ascorbate transport via diffusion (extracellular to periplasm)	ASCBtex	''	cpd00059[e] <=> cpd00059[p]	0	2	=	=	0	618A0C3A-5E5F-11E1-9EC2-C7374BC191FA	0
DC6C23D4-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:21	0	rxn08160	L-asparagine transport via ABC system (periplasm)	ASNabcpp	''	cpd00001 + cpd00002 + cpd00132[p] <=> cpd00008 + cpd00009 + cpd00067 + cpd00132	-6.817	0.717554	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC6F2BEC-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:21	0	rxn08161	L-asparagine reversible transport via proton symport (periplasm)	ASNt2rpp	''	cpd00067[p] + cpd00132[p] <=> cpd00067 + cpd00132	0	2	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC70E7C0-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:21	0	rxn08162	L-asparagine transport via diffusion (extracellular to periplasm)	ASNtex	''	cpd00132[e] <=> cpd00132[p]	0	2	=	=	0	618A0C3A-5E5F-11E1-9EC2-C7374BC191FA	0
DC71ED32-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:21	0	rxn08163	arsenite efflux via ATP hydrolysis (periplasm)	ASO3t8pp	''	cpd00001 + cpd00002 + cpd04098 <=> cpd00008 + cpd00009 + cpd00067 + cpd04098[p]	-6.817	0.717554	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DC74CA20-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:21	0	rxn08164	arsenite transport via diffusion (extracellular to periplasm)	ASO3tex	''	cpd04098[e] <=> cpd04098[p]	0	2	=	=	0	618A0C3A-5E5F-11E1-9EC2-C7374BC191FA	0
